id,bed,bird,cat,dog,down,eight,five,four,go,happy,house,left,marvin,nine,no,off,on,one,right,seven,sheila,six,stop,three,tree,two,up,wow,yes,zero
1494,1.356018,1.8130231,1.8497279,1.2387208,1.3497314,1.6279786,1.2216614,1.7051961,1.4453192,1.8556103,1.377833,1.7408937,1.6252835,1.7173176,1.2557961,1.4207118,-1.020069,-0.7065282,1.5187368,1.5575433,1.2269673,1.3651425,1.2390094,-0.76800835,-0.6881948,1.3001657,1.7332083,-0.51403254,-0.90210235,1.5212655
1495,1.3563333,1.8132007,1.8497133,1.2388444,1.3495942,1.6281115,1.2222168,1.7054336,1.4454241,1.8558524,1.3781712,1.7409899,1.6256815,1.7173545,1.2557428,1.4212395,-1.0199841,-0.7063921,1.5191565,1.5575382,1.2271217,1.3652178,1.2389333,-0.76821417,-0.6883859,1.3002924,1.7333839,-0.5143259,-0.9025053,1.5217524
1496,1.3562196,1.813058,1.8496786,1.2388154,1.3496934,1.6279937,1.2220303,1.7053275,1.4453554,1.8557477,1.3780801,1.7408967,1.6255604,1.7172374,1.2556632,1.4210517,-1.0199207,-0.7063925,1.5189288,1.5575278,1.2269619,1.365093,1.2389536,-0.76812774,-0.68829054,1.3001881,1.7332714,-0.51419693,-0.902408,1.5215439
1497,1.3564159,1.8131086,1.8496673,1.2388794,1.3496302,1.6280664,1.2223002,1.705503,1.4453592,1.855882,1.3782947,1.7409328,1.6257232,1.7172095,1.2556033,1.4213222,-1.0198159,-0.70634097,1.5190616,1.5575006,1.226976,1.3650653,1.2389076,-0.76827043,-0.68838096,1.3002256,1.7333479,-0.5143077,-0.9025669,1.5217983
1498,1.3561544,1.8130885,1.8496509,1.2387098,1.3496554,1.6280254,1.2219055,1.7052686,1.445285,1.855718,1.3779806,1.7408856,1.6254506,1.7173102,1.2557333,1.4209077,-1.0200031,-0.706431,1.5189394,1.5575403,1.2270048,1.3651513,1.2389009,-0.76814497,-0.68834704,1.3001844,1.7332407,-0.51416534,-0.9022426,1.5214792
1499,1.3562969,1.8131537,1.8497235,1.2387972,1.3495686,1.6281148,1.2221795,1.7054465,1.4453717,1.8558584,1.3781459,1.7409661,1.6256477,1.7172987,1.2557391,1.4211932,-1.0199219,-0.7064173,1.5190674,1.5575092,1.2270769,1.3652034,1.2388824,-0.7682211,-0.6883744,1.3002667,1.7333379,-0.51429325,-0.902429,1.5217168
1500,1.3564402,1.8131558,1.8497143,1.2388744,1.3496027,1.6281201,1.2223322,1.7055669,1.4454043,1.8559549,1.378325,1.7409865,1.6257367,1.7172718,1.2556615,1.4213756,-1.019848,-0.70638424,1.5190923,1.557515,1.2270226,1.3651351,1.2389021,-0.7683066,-0.688393,1.3002831,1.7334068,-0.5143293,-0.9025587,1.5218612
1501,1.3564162,1.813125,1.8496718,1.2388477,1.3496189,1.6281087,1.222247,1.7055166,1.4453212,1.855897,1.3782758,1.7409236,1.6256937,1.717227,1.2556341,1.4212675,-1.0198376,-0.70636094,1.5190452,1.557503,1.2269669,1.365087,1.2388815,-0.7682998,-0.68839884,1.3002349,1.7333355,-0.5142862,-0.902481,1.5217861
1502,1.3562992,1.813128,1.84964,1.2388197,1.3496314,1.6280288,1.2222148,1.7053614,1.4453524,1.8557771,1.378149,1.7409005,1.6256596,1.7172588,1.2556577,1.4211439,-1.0198977,-0.706338,1.519093,1.557514,1.2270634,1.3651369,1.2388647,-0.768186,-0.6883757,1.3002149,1.7332863,-0.514271,-0.9025003,1.5216575
1503,1.3571572,1.813343,1.8495762,1.2392514,1.3496493,1.6281875,1.2230822,1.7059975,1.4454118,1.856134,1.3790631,1.7411252,1.6260461,1.7173457,1.2554538,1.422071,-1.019625,-0.70617074,1.519482,1.5574511,1.2271307,1.3649739,1.2388048,-0.76860744,-0.68869126,1.3003587,1.733665,-0.51454484,-0.9030661,1.5225545
1504,1.3564069,1.8131578,1.849658,1.2388971,1.349631,1.6280621,1.2223327,1.7054551,1.4453924,1.8558437,1.3782669,1.74094,1.62575,1.7172564,1.2556293,1.4213073,-1.0198698,-0.70631623,1.519154,1.5575145,1.2270613,1.3651172,1.2389036,-0.76823395,-0.6883948,1.3002446,1.7333505,-0.51433223,-0.90261126,1.5217918
1505,1.3564504,1.8131188,1.8496677,1.2388762,1.3495907,1.6280917,1.2223637,1.7055347,1.4453311,1.8558884,1.3783184,1.7409253,1.6257577,1.7171892,1.2556055,1.4213392,-1.0197726,-0.7063282,1.5190798,1.5574694,1.2270019,1.3650812,1.238837,-0.7682905,-0.6884039,1.3002332,1.7333288,-0.51431996,-0.9025675,1.5218335
1506,1.3562846,1.8131232,1.8496792,1.2388134,1.3496523,1.6280541,1.2221165,1.705394,1.4453677,1.8558223,1.3781434,1.7409327,1.6256083,1.7172862,1.2556844,1.4211446,-1.0199381,-0.7063932,1.51903,1.557542,1.2270106,1.3651333,1.2389385,-0.76820177,-0.6883544,1.3002251,1.733323,-0.51425385,-0.9024397,1.5216553
1507,1.3563359,1.813159,1.8497461,1.2388355,1.3495963,1.628136,1.2221777,1.7054899,1.4453896,1.8558961,1.3781905,1.7409792,1.6256757,1.7172937,1.2557299,1.4212365,-1.0199261,-0.7064178,1.519055,1.5575243,1.2270371,1.3651891,1.2389246,-0.7682414,-0.68836224,1.3002834,1.7333652,-0.5142978,-0.9024494,1.5217538
1508,1.3562944,1.8131266,1.8497229,1.2388325,1.3496382,1.6280789,1.2221277,1.7054327,1.4453979,1.8558509,1.378158,1.7409613,1.625636,1.7172891,1.2557029,1.4211876,-1.0199373,-0.7064099,1.5190167,1.5575418,1.2270105,1.3651513,1.2389573,-0.7681985,-0.6883364,1.3002533,1.7333493,-0.51426977,-0.9024557,1.521687
1509,1.3562713,1.8131316,1.849669,1.238764,1.3496106,1.6280848,1.2220905,1.7053843,1.4453113,1.8558079,1.3781039,1.7409118,1.625582,1.7172921,1.255715,1.4210773,-1.0199392,-0.7064009,1.5190291,1.5575202,1.2270322,1.3651621,1.2388698,-0.7682176,-0.68838406,1.3002255,1.7332888,-0.51423955,-0.9023558,1.5216341
1510,1.3558723,1.8129616,1.8495305,1.2386079,1.349809,1.6277844,1.2215167,1.7048831,1.4451905,1.8553905,1.3776776,1.7407669,1.6251521,1.7173173,1.2557244,1.4204334,-1.0201185,-0.7064147,1.5187554,1.5575603,1.2269574,1.3651041,1.2389052,-0.7679129,-0.6882618,1.3000375,1.7330607,-0.51396596,-0.90204704,1.5210431
1511,1.3560425,1.8131061,1.8495853,1.2387139,1.3497444,1.6278963,1.2218171,1.7050495,1.4453378,1.8555517,1.3778526,1.7408642,1.6253818,1.7173902,1.2557476,1.4207433,-1.0201383,-0.70638406,1.5190084,1.5575879,1.2270917,1.3651856,1.2389433,-0.768008,-0.688316,1.3001541,1.7332082,-0.51412684,-0.90228844,1.5213125
1512,1.3563623,1.8131144,1.8496988,1.2388526,1.3496326,1.6280901,1.2221911,1.7054784,1.4453505,1.8558666,1.3782235,1.7409316,1.6256803,1.7172291,1.2556528,1.4212273,-1.019867,-0.70637363,1.5190154,1.5575161,1.2269698,1.3650998,1.2389189,-0.76824373,-0.68835676,1.3002347,1.7333275,-0.5142732,-0.90248,1.5217336
1513,1.3562573,1.8131669,1.84979,1.2387893,1.3495724,1.6281652,1.2220623,1.705462,1.4453957,1.8558851,1.3780998,1.7410038,1.6256125,1.7173418,1.2558024,1.4211631,-1.0199944,-0.70647466,1.5190192,1.5575365,1.2270595,1.3652506,1.238944,-0.76820695,-0.68834734,1.300306,1.7333661,-0.5142846,-0.90234965,1.5217009
1514,1.3560208,1.8130667,1.8496087,1.2386771,1.3497014,1.6279185,1.2217785,1.7050703,1.4452695,1.8555461,1.3778262,1.7408452,1.6253539,1.7173328,1.2557626,1.420694,-1.0200742,-0.7064099,1.5189208,1.5575397,1.2270579,1.3651891,1.238876,-0.7680117,-0.688308,1.300138,1.7331592,-0.5140968,-0.90219736,1.5212893
1515,1.3563539,1.8131285,1.8496674,1.238826,1.3496122,1.6280857,1.2222149,1.7054527,1.4453361,1.8558509,1.3782057,1.7409233,1.6256644,1.7172518,1.2556614,1.4212142,-1.0198742,-0.7063681,1.5190637,1.5575058,1.2270161,1.3651179,1.2388839,-0.7682511,-0.6883897,1.3002305,1.7333214,-0.5142832,-0.9024675,1.5217288
1516,1.3562292,1.8131604,1.849757,1.2387809,1.3495936,1.6281084,1.2220606,1.705405,1.4454105,1.8558443,1.3780814,1.7409981,1.6255796,1.7173547,1.2557912,1.4211351,-1.0200119,-0.70646614,1.5190358,1.5575438,1.2270837,1.3652406,1.238949,-0.76818115,-0.6883397,1.300283,1.7333595,-0.514269,-0.9023743,1.521659
1517,1.3565202,1.8131309,1.8497225,1.2388886,1.3495595,1.6281769,1.2223428,1.7056522,1.4453112,1.8559707,1.3783829,1.7409656,1.6257565,1.7171923,1.2556365,1.421408,-1.0197586,-0.70637745,1.5190334,1.5574524,1.2269592,1.3650862,1.2388456,-0.7683598,-0.6884136,1.3002703,1.7333698,-0.51432556,-0.9025,1.5219206
1518,1.356332,1.8131893,1.8497251,1.2387989,1.3495642,1.6281524,1.222178,1.7054629,1.4453603,1.8558762,1.3781619,1.7409681,1.6256672,1.7173245,1.255759,1.4211864,-1.0199531,-0.7064094,1.5191007,1.5575204,1.2270861,1.3652296,1.2388674,-0.7682509,-0.6883985,1.3002905,1.7333477,-0.5142989,-0.9024138,1.5217446
1519,1.3566496,1.8133664,1.8497078,1.2389957,1.3496101,1.628248,1.2225296,1.7056916,1.4454736,1.8560627,1.3784975,1.7410651,1.625884,1.7174147,1.2556976,1.421576,-1.0199502,-0.70633155,1.5193859,1.5575743,1.2271515,1.3652148,1.2389523,-0.76842135,-0.68851626,1.3003669,1.7335333,-0.5144507,-0.9027162,1.5221088
1520,1.3566718,1.8132284,1.8496555,1.2390057,1.3496139,1.6281464,1.2226164,1.7056828,1.4454107,1.8560007,1.3785508,1.740995,1.6259087,1.7172567,1.2555674,1.4216009,-1.0197759,-0.7062698,1.5192751,1.5575001,1.2270696,1.3650795,1.2388654,-0.76839864,-0.6884859,1.3003039,1.7334561,-0.5144226,-0.9027767,1.5220791
1521,1.3560768,1.8131272,1.8496825,1.2386891,1.3496546,1.6280179,1.2218359,1.7051916,1.44533,1.8556756,1.3778929,1.7409219,1.6254197,1.7173911,1.2558157,1.4208285,-1.0201049,-0.70645446,1.5189707,1.5575689,1.227081,1.365251,1.2389129,-0.76808023,-0.6883329,1.3002151,1.7332523,-0.5141626,-0.90222317,1.5214242
1522,1.3561084,1.813114,1.8496532,1.2387372,1.3496858,1.6279774,1.2219169,1.7051923,1.4453588,1.8556705,1.3779403,1.7409065,1.6254721,1.7173566,1.2557511,1.4208919,-1.020067,-0.7064085,1.5190012,1.557574,1.2270658,1.3651932,1.2389432,-0.768073,-0.6883236,1.3001962,1.733258,-0.51418275,-0.9023294,1.5214444
1523,1.3562381,1.8131632,1.8496275,1.2388306,1.3497351,1.6279844,1.2220681,1.7052684,1.4454192,1.8557403,1.3780853,1.74092,1.6255777,1.7173653,1.2556843,1.4210516,-1.0200524,-0.70635396,1.5191052,1.5576063,1.2270575,1.3651463,1.238999,-0.7681349,-0.6883469,1.3002135,1.7333262,-0.51423436,-0.9024901,1.5215691
1524,1.3566885,1.8131372,1.8496177,1.2389965,1.3495817,1.6280835,1.2226617,1.7056766,1.44534,1.8559401,1.3785738,1.740959,1.6258805,1.7171657,1.2555084,1.4216049,-1.0196455,-0.70624983,1.5191876,1.5574117,1.2270347,1.3650017,1.2387753,-0.7683843,-0.6884759,1.3002533,1.7334025,-0.51439315,-0.9027681,1.5220586
1525,1.3562882,1.813072,1.8496543,1.2388047,1.3496585,1.62804,1.2220979,1.7053957,1.4453068,1.8558053,1.3781483,1.7408882,1.6255984,1.7172163,1.255633,1.421122,-1.0198734,-0.7063745,1.5189652,1.5575179,1.2269372,1.3650664,1.2389191,-0.76821035,-0.6883532,1.3001848,1.7332788,-0.51423126,-0.9024115,1.5216349
1526,1.3563902,1.8131455,1.8496774,1.2388422,1.349599,1.6281031,1.2222756,1.7054901,1.4453511,1.8558813,1.3782455,1.7409374,1.6257057,1.7172561,1.2556604,1.4212655,-1.0198584,-0.706361,1.5190905,1.5575052,1.2270306,1.3651286,1.238871,-0.7682704,-0.6884014,1.3002481,1.733341,-0.51430625,-0.90250695,1.5217787
1527,1.3565356,1.8131405,1.8497491,1.2389343,1.3495762,1.6281565,1.2224188,1.7056692,1.4453963,1.8560046,1.3784283,1.741006,1.6258152,1.7172045,1.25563,1.4215114,-1.019765,-0.70637304,1.5190755,1.5574676,1.226986,1.3651048,1.2388904,-0.76834935,-0.68838876,1.3002983,1.7334237,-0.5143646,-0.9026123,1.521972
1528,1.3563656,1.8131795,1.8497697,1.2388098,1.349565,1.6281931,1.2221738,1.7055631,1.4453773,1.8559624,1.378222,1.7410022,1.625665,1.7173159,1.2557544,1.4212613,-1.0199257,-0.70645434,1.5190402,1.5575329,1.2270253,1.365202,1.2389128,-0.7682992,-0.6883862,1.3003064,1.7333909,-0.5143006,-0.90239835,1.5218045
1529,1.3562169,1.8132417,1.849665,1.2388413,1.3497682,1.6280439,1.221913,1.7052422,1.4454421,1.8557274,1.3780106,1.740953,1.625508,1.7174782,1.2557812,1.4209607,-1.0201968,-0.7064042,1.5191232,1.5576504,1.2270916,1.3652154,1.2390846,-0.7681141,-0.68833745,1.3002418,1.7333574,-0.5142104,-0.9023904,1.5215253
1530,1.3561007,1.8130798,1.8497118,1.2387234,1.3496623,1.6280346,1.2218214,1.7052519,1.4453098,1.8556935,1.3779222,1.7409092,1.6254272,1.7173173,1.2557808,1.4208629,-1.0200359,-0.7064665,1.5188807,1.55754,1.2270015,1.3651888,1.2389411,-0.76808465,-0.68829495,1.300201,1.7332387,-0.5141479,-0.9022046,1.5214323
1531,1.3564094,1.8131891,1.8496444,1.238898,1.3496422,1.6280633,1.22235,1.7054477,1.4454132,1.8558508,1.3782712,1.7409446,1.6257585,1.7172862,1.2556303,1.4213091,-1.019904,-0.70630705,1.5192047,1.5575422,1.2270852,1.3651266,1.2389206,-0.7682431,-0.6884082,1.3002505,1.7333641,-0.5143414,-0.9026371,1.5218004
1532,1.3562138,1.8130804,1.8496926,1.2388215,1.3496717,1.6280048,1.2220573,1.7053297,1.4453832,1.8557541,1.3780767,1.7409215,1.6255845,1.7172577,1.2556797,1.4210851,-1.0199401,-0.7063924,1.5189719,1.5575365,1.2269982,1.3651175,1.2389697,-0.76811993,-0.6882977,1.3002032,1.7332914,-0.51422834,-0.90244323,1.5215715
1533,1.3564016,1.8131778,1.8498214,1.2388362,1.349521,1.6282434,1.2222337,1.7056448,1.4453977,1.8560219,1.3782675,1.7410351,1.6257226,1.7172884,1.2557608,1.4213759,-1.0198822,-0.7064738,1.5190395,1.5575036,1.2270241,1.3652165,1.2389188,-0.7683229,-0.6883808,1.3003393,1.7334214,-0.5143473,-0.902423,1.5218893
1534,1.3563759,1.8131111,1.8496895,1.2388426,1.3495996,1.6280888,1.2222533,1.7054958,1.4453435,1.8558761,1.3782432,1.7409351,1.6256895,1.717219,1.2556465,1.4212704,-1.0198265,-0.70637405,1.5190351,1.5574872,1.2269981,1.3651048,1.2388778,-0.7682586,-0.6883755,1.3002323,1.7333279,-0.5142927,-0.9024938,1.521765
1535,1.3561949,1.8131013,1.8497127,1.2387813,1.3496419,1.6280428,1.2220135,1.7053366,1.445359,1.8557631,1.3780417,1.7409284,1.6255467,1.7172852,1.2557367,1.4210302,-1.0199641,-0.7064296,1.5189615,1.5575259,1.2270268,1.365174,1.2389258,-0.7681344,-0.6883079,1.3002206,1.7332816,-0.5142089,-0.9023546,1.5215552
1536,1.355846,1.8130277,1.8495454,1.2386193,1.3498247,1.6277794,1.2214738,1.7048285,1.4452488,1.8553385,1.3776264,1.7408079,1.6251104,1.7174151,1.2557975,1.4203706,-1.0202419,-0.7064347,1.5188231,1.5575905,1.2270602,1.3651744,1.2389435,-0.7678714,-0.68824345,1.3000667,1.7330866,-0.5139486,-0.9020475,1.5210028
1537,1.3564038,1.8131527,1.8497106,1.2388501,1.3495622,1.6281375,1.2222874,1.7055285,1.4453562,1.8559016,1.3782552,1.7409635,1.6257184,1.7172542,1.2556847,1.4213113,-1.0198516,-0.7063816,1.519093,1.557484,1.227047,1.3651488,1.2388723,-0.76827914,-0.68840045,1.3002683,1.7333571,-0.514327,-0.9024977,1.5218186
1538,1.3564991,1.8132348,1.8496184,1.2389375,1.3497076,1.628097,1.222355,1.7055044,1.4454156,1.8559184,1.378358,1.7409492,1.6257652,1.7173291,1.255603,1.4213647,-1.0199331,-0.70629704,1.5192411,1.5575888,1.227039,1.3650916,1.2389797,-0.7683163,-0.6884499,1.3002526,1.7334137,-0.5143483,-0.9026546,1.5218674
1539,1.3562903,1.8130932,1.849728,1.2388121,1.3496333,1.6281024,1.2220383,1.70545,1.4453208,1.855834,1.3781369,1.7409292,1.6255789,1.7172368,1.255701,1.4211192,-1.0199063,-0.70643413,1.5189248,1.5575073,1.2269467,1.3651166,1.238937,-0.7682135,-0.6883218,1.3002263,1.7332988,-0.5142181,-0.902339,1.5216467
1540,1.35644,1.8131428,1.8496692,1.2388878,1.3496069,1.6280853,1.2223692,1.705513,1.4453772,1.8558896,1.3783082,1.7409437,1.6257596,1.7172351,1.2556244,1.4213531,-1.0198218,-0.706332,1.5191269,1.5574902,1.2270435,1.36511,1.2388691,-0.76827574,-0.68840224,1.3002537,1.7333591,-0.51433516,-0.902595,1.5218314
1541,1.3564746,1.8130887,1.8496622,1.2389172,1.349605,1.6280535,1.2224114,1.7055349,1.4453472,1.8558729,1.3783584,1.7409308,1.6257768,1.7171571,1.2555691,1.4214058,-1.0197297,-0.7063118,1.519073,1.557442,1.2269928,1.3650503,1.2388482,-0.7682732,-0.6883876,1.300223,1.7333388,-0.5143329,-0.90263045,1.5218582
1542,1.3560346,1.8129959,1.8495634,1.2386963,1.3497466,1.6278688,1.2217884,1.705075,1.4452399,1.8555415,1.3778641,1.7407948,1.6253611,1.7172469,1.2556574,1.4207189,-1.0199916,-0.7063721,1.5188552,1.5575402,1.2269468,1.365063,1.238912,-0.7680176,-0.68829465,1.3000789,1.7331322,-0.51408356,-0.9022374,1.5212741
1543,1.3562759,1.8131814,1.8498151,1.2387952,1.3495722,1.6282163,1.222019,1.7055101,1.4454004,1.8559273,1.3781136,1.7410274,1.6255969,1.717367,1.2558174,1.4211962,-1.0200288,-0.70650685,1.5190132,1.5575527,1.2270365,1.3652462,1.238998,-0.76823723,-0.6883548,1.3003315,1.7334003,-0.51429576,-0.9023045,1.5217364
1544,1.3564087,1.8131613,1.8496801,1.2389164,1.3496304,1.6280624,1.2223508,1.7054691,1.4454334,1.8558617,1.3782804,1.740965,1.6257764,1.717262,1.2556295,1.4213574,-1.0198816,-0.7063197,1.5191653,1.5575262,1.2270666,1.3651198,1.2389425,-0.7682269,-0.6883789,1.3002592,1.7333783,-0.51435393,-0.90265775,1.5218179
1545,1.3563987,1.8132919,1.8497096,1.2389044,1.3496487,1.6281414,1.2222666,1.7054615,1.4454988,1.8559117,1.3782363,1.741029,1.6257443,1.7174407,1.2557435,1.4213208,-1.0200685,-0.7063665,1.5192772,1.557617,1.2271472,1.3652376,1.2390244,-0.7682475,-0.6884201,1.3003242,1.733461,-0.514377,-0.9026105,1.5218369
1546,1.3565043,1.8131893,1.8497806,1.2388709,1.3495188,1.6282389,1.2223563,1.7056959,1.4453768,1.8560426,1.3783714,1.7410264,1.6257728,1.7172681,1.2557142,1.4214538,-1.0198225,-0.70642895,1.5190879,1.5574807,1.2270273,1.3651762,1.2388688,-0.7683801,-0.68841964,1.3003325,1.7334318,-0.5143632,-0.90249366,1.521967
1547,1.3565602,1.8132299,1.8497292,1.2389184,1.3495438,1.6282204,1.2224529,1.7056699,1.4453871,1.8560184,1.3784139,1.7410102,1.6258465,1.7172806,1.2556738,1.4214907,-1.0198334,-0.70635253,1.5192027,1.5575007,1.2270628,1.3651623,1.2388717,-0.7683834,-0.6884621,1.3003271,1.7334379,-0.5144038,-0.9026081,1.5220104
1548,1.3564287,1.813229,1.8497002,1.2388835,1.349585,1.6281447,1.2223448,1.7055104,1.4454163,1.85591,1.3782738,1.740989,1.6257691,1.717329,1.2557037,1.4213426,-1.0199294,-0.7063522,1.5192198,1.5575322,1.2271177,1.3651987,1.2389052,-0.7682796,-0.6884287,1.3003014,1.7334019,-0.51436746,-0.9025834,1.5218592
1549,1.3560655,1.8131084,1.8497094,1.238737,1.3496604,1.6279913,1.2218797,1.7051926,1.4453784,1.8556501,1.3778905,1.7409313,1.6254449,1.7173607,1.2558076,1.4208618,-1.0200741,-0.7064544,1.518957,1.5575475,1.227103,1.3652408,1.238939,-0.7680268,-0.6882797,1.3002144,1.7332519,-0.51416516,-0.9022858,1.5214075
1550,1.3563862,1.8132285,1.8497678,1.2389036,1.3496717,1.6281288,1.2222385,1.7055259,1.4455299,1.8559662,1.378271,1.7410476,1.625723,1.7174008,1.2557353,1.4213333,-1.0200198,-0.70641994,1.5191374,1.5576208,1.2270646,1.3652099,1.2390412,-0.7682526,-0.6883504,1.300339,1.7334833,-0.5143272,-0.9025877,1.5218242
1551,1.3562739,1.8131957,1.8496528,1.2388151,1.3496754,1.6280619,1.222079,1.7053266,1.4453819,1.8557832,1.378098,1.7409345,1.6256001,1.7173681,1.2557232,1.4210802,-1.020048,-0.7063711,1.5191311,1.5575843,1.2270745,1.3651836,1.2389641,-0.7681861,-0.6883844,1.300237,1.7333304,-0.51426196,-0.9024409,1.5216312
1552,1.3558302,1.812996,1.8495686,1.2386078,1.3498081,1.6278019,1.221441,1.7048557,1.4452245,1.8553591,1.3776164,1.7408077,1.625105,1.7173847,1.2557938,1.4203824,-1.0202099,-0.7064529,1.5187658,1.5575788,1.2270153,1.3651581,1.2389499,-0.76787126,-0.68824255,1.3000636,1.7330779,-0.51395637,-0.9020078,1.5210071
1553,1.3562742,1.813145,1.8496655,1.2388088,1.3496543,1.6280618,1.2220889,1.7053602,1.4453605,1.8557985,1.3781132,1.740926,1.6256031,1.7173121,1.2556994,1.4211094,-1.0199825,-0.7063808,1.5190672,1.5575539,1.2270309,1.3651465,1.2389481,-0.768194,-0.6883695,1.3002276,1.7333186,-0.514258,-0.90242684,1.5216384
1554,1.3562275,1.8130984,1.8496565,1.2387916,1.3496479,1.6280111,1.2220997,1.7053177,1.445346,1.8557509,1.3780794,1.7408988,1.6255916,1.71726,1.2556809,1.4210687,-1.0199275,-0.7063733,1.5190223,1.5575202,1.2270324,1.36514,1.2388978,-0.7681497,-0.6883409,1.3001992,1.7332697,-0.5142349,-0.9024285,1.5215813
1555,1.3564999,1.8133065,1.8497849,1.238887,1.3495346,1.6282887,1.22234,1.7056565,1.4454467,1.856055,1.378333,1.7410685,1.6257991,1.7174058,1.2557869,1.421447,-1.019986,-0.7064231,1.5192515,1.5575596,1.2271265,1.3652695,1.2389485,-0.76837736,-0.6884638,1.3003867,1.733497,-0.5144155,-0.90252805,1.5219946
1556,1.3563763,1.8132026,1.8496468,1.2388749,1.3496505,1.6280746,1.2222803,1.7054186,1.4454106,1.8558425,1.3782222,1.7409445,1.6257205,1.7173253,1.2556616,1.4212537,-1.0199523,-0.70632625,1.5191995,1.5575618,1.2270927,1.365151,1.2389375,-0.76823086,-0.68841255,1.300253,1.7333634,-0.51433057,-0.9025842,1.5217618
1557,1.3560481,1.8130796,1.8496766,1.2386874,1.3496757,1.6279855,1.2217851,1.7051764,1.44532,1.8556492,1.3778738,1.7409092,1.6253703,1.7173624,1.2557905,1.4208089,-1.0200858,-0.70646924,1.5189024,1.5575578,1.2270396,1.3652024,1.2389411,-0.7680552,-0.68830353,1.3001888,1.7332358,-0.5141354,-0.9021936,1.5213767
1558,1.3561798,1.8131466,1.8496469,1.2387418,1.3496444,1.6280254,1.2220047,1.7052553,1.4453349,1.8557146,1.3780011,1.7409055,1.6255242,1.7173469,1.2557482,1.4209512,-1.0200323,-0.7063936,1.5190556,1.5575536,1.2270875,1.3652027,1.23889,-0.76813567,-0.6883652,1.3002115,1.7332646,-0.51421046,-0.9023448,1.5215242
1559,1.356489,1.8131732,1.8497385,1.2388673,1.3495094,1.6281937,1.222393,1.7056363,1.4453539,1.8559737,1.378343,1.7409943,1.6257738,1.717247,1.255692,1.4214194,-1.019794,-0.70639217,1.5191115,1.5574517,1.227061,1.365164,1.2388238,-0.768342,-0.6884276,1.300303,1.7333913,-0.5143621,-0.90251976,1.5219287
1560,1.3561817,1.8131317,1.8496821,1.2387594,1.3496239,1.6280361,1.2220341,1.7052848,1.4453547,1.8557342,1.3780136,1.7409258,1.6255491,1.7173274,1.2557572,1.4210086,-1.0200008,-0.70640963,1.5190394,1.5575285,1.2270888,1.3652176,1.2388927,-0.7681266,-0.68834734,1.3002286,1.733281,-0.51423126,-0.90236235,1.5215522
1561,1.3561851,1.8130497,1.8496032,1.238763,1.3497288,1.6279546,1.2219611,1.7052479,1.4452937,1.8556983,1.3780365,1.7408423,1.6254948,1.7172467,1.2556386,1.4209328,-1.0199474,-0.706366,1.5189288,1.557551,1.2269384,1.3650637,1.2389252,-0.7681339,-0.68832415,1.3001422,1.7332238,-0.514153,-0.9023483,1.5214666
1562,1.3563966,1.8132377,1.8496554,1.2388715,1.3496478,1.628106,1.2222697,1.7054446,1.445414,1.855874,1.3782388,1.7409633,1.6257178,1.7173594,1.2556852,1.4212571,-1.0199862,-0.7063381,1.5192213,1.5575821,1.227095,1.3651699,1.2389495,-0.76826227,-0.6884289,1.3002684,1.733387,-0.5143324,-0.9025698,1.5217906
1563,1.3564693,1.8131952,1.8498063,1.2388477,1.3494829,1.6282678,1.2223256,1.7056904,1.4453766,1.8560398,1.3783215,1.7410351,1.6257613,1.7172823,1.2557538,1.4214342,-1.0198398,-0.7064553,1.5190849,1.5574697,1.2270553,1.365215,1.2388635,-0.7683629,-0.6884173,1.3003489,1.7334276,-0.5143728,-0.9024467,1.5219524
1564,1.3566859,1.8133743,1.8497494,1.2390715,1.3497112,1.6282644,1.2224671,1.7057583,1.445536,1.8561298,1.3785543,1.7410884,1.6258835,1.717425,1.2556688,1.4216303,-1.0199758,-0.7063604,1.5193279,1.5576435,1.2270576,1.365157,1.2391081,-0.7684337,-0.68846923,1.300365,1.7335942,-0.5144336,-0.9027473,1.5221368
1565,1.3562706,1.813147,1.8496594,1.238814,1.349657,1.62805,1.2221068,1.7053418,1.4453638,1.8557824,1.3781072,1.7409172,1.6256233,1.7173073,1.2556938,1.421098,-1.0199784,-0.7063619,1.5190792,1.5575542,1.2270391,1.3651541,1.2389343,-0.7681782,-0.68836784,1.3002261,1.7333075,-0.51426107,-0.9024513,1.5216305
1566,1.3565105,1.8131199,1.8496921,1.2389225,1.3495932,1.6280954,1.2224411,1.7056012,1.4453766,1.8559437,1.3784051,1.7409658,1.6258051,1.7171835,1.2555873,1.421465,-1.0197437,-0.7063316,1.519091,1.5574646,1.2269939,1.36507,1.2388645,-0.7683191,-0.6883962,1.3002554,1.7333832,-0.51435274,-0.9026465,1.5219215
1567,1.356176,1.8132336,1.8496515,1.2388338,1.3497584,1.6279954,1.2219554,1.7051816,1.4454627,1.8556588,1.3779663,1.7409414,1.6254995,1.7174783,1.2557877,1.4209186,-1.0201894,-0.7063953,1.5191453,1.5576289,1.2271712,1.3652426,1.239038,-0.7680544,-0.68831754,1.3002354,1.733326,-0.5141993,-0.90241885,1.5214683
