id,bed,bird,cat,dog,down,eight,five,four,go,happy,house,left,marvin,nine,no,off,on,one,right,seven,sheila,six,stop,three,tree,two,up,wow,yes,zero
494,7.9988985,6.2599607,3.5938165,5.3133187,6.1929774,5.8074675,4.902366,6.899148,3.9523563,5.603421,8.291989,6.291698,6.344384,4.0691957,7.760674,5.0881953,3.8541145,6.461307,5.4780135,4.4486475,6.388533,6.867345,4.3055806,6.282408,7.466626,5.467493,4.592252,8.103773,3.9371452,4.6480193
495,7.9970064,6.2589254,3.5954635,5.3109574,6.1942463,5.80517,4.9002304,6.8994374,3.9502578,5.6017056,8.291482,6.2917495,6.3425174,4.068135,7.76132,5.0852094,3.8555753,6.460049,5.4786224,4.449889,6.386545,6.864994,4.3043747,6.2801285,7.4681296,5.4677186,4.5924644,8.104441,3.934927,4.649233
496,7.991303,6.2557893,3.600295,5.3038797,6.197984,5.798376,4.89398,6.900296,3.9440484,5.596679,8.289978,6.2917895,6.3369813,4.064953,7.763172,5.0764155,3.8598511,6.45638,5.4804134,4.45348,6.38071,6.857996,4.300801,6.2734075,7.4725685,5.468332,4.593104,8.106455,3.928289,4.652811
497,7.9839582,6.2516985,3.6065135,5.294768,6.2026896,5.7896347,4.8860164,6.9012985,3.9360025,5.5902915,8.287948,6.2917266,6.329865,4.0608253,7.7655168,5.0652256,3.8652072,6.4516873,5.482721,4.4579616,6.3732233,6.84895,4.2962456,6.2647896,7.478215,5.469039,4.593979,8.109013,3.9197593,4.6573668
498,7.9906454,6.2553916,3.6008413,5.303064,6.198364,5.7976136,4.893323,6.90036,3.9433272,5.596143,8.289779,6.291733,6.336359,4.064572,7.7633634,5.0754766,3.8602717,6.4559946,5.4806213,4.4538226,6.380069,6.857174,4.3004174,6.2726808,7.4730487,5.4683647,4.5932035,8.106679,3.9275212,4.653196
499,7.991739,6.25604,3.6000197,5.304406,6.197806,5.7988315,4.8943644,6.900274,3.9444678,5.59694,8.290129,6.291894,6.3373537,4.0652027,7.763102,5.0769057,3.859658,6.456603,5.4803233,4.453318,6.3810544,6.858482,4.301018,6.2738256,7.4723096,5.468347,4.593061,8.106339,3.9287667,4.652602
500,7.9859586,6.2527194,3.604972,5.297217,6.2014294,5.7919335,4.888183,6.9009604,3.938047,5.5919533,8.288453,6.29174,6.3317494,4.061895,7.764933,5.0681896,3.8637319,6.452969,5.482177,4.4567103,6.375143,6.8512635,4.2974777,6.2670965,7.4767494,5.4688554,4.593826,8.108347,3.922004,4.6561627
501,7.991819,6.256056,3.5998867,5.3045225,6.197659,5.7989817,4.894557,6.900218,3.9445984,5.597116,8.290121,6.291788,6.337476,4.0652375,7.763012,5.077196,3.8594646,6.4567223,5.4802737,4.4531493,6.381222,6.8586044,4.301122,6.274019,7.4721837,5.4682837,4.5930657,8.106288,3.9288743,4.6525
502,7.9948163,6.257752,3.5971322,5.308281,6.1955624,5.8026924,4.897963,6.8997703,3.9480324,5.599946,8.290915,6.291651,6.3404827,4.066948,7.761924,5.082076,3.857091,6.4587173,5.4792204,4.4511585,6.384494,6.8624487,4.3030686,6.277697,7.4697094,5.4678817,4.5926623,8.1051655,3.9324515,4.6505184
503,7.9957294,6.2582283,3.5967414,5.3093433,6.1952963,5.803525,4.8986683,6.8997006,3.9487505,5.6003327,8.291223,6.2919483,6.341179,4.067426,7.7618785,5.082885,3.8567865,6.4591384,5.4791207,4.4508843,6.385025,6.8633075,4.303477,6.278455,7.469286,5.467977,4.592626,8.104987,3.933356,4.6501627
504,7.993736,6.257075,3.5982275,5.306885,6.196324,5.801288,4.896729,6.8998775,3.9466722,5.5988846,8.290577,6.291686,6.339352,4.0662785,7.7623506,5.0802646,3.8579237,6.457996,5.479653,4.451846,6.383227,6.860946,4.302364,6.276332,7.4706483,5.4680214,4.592869,8.105587,3.9311082,4.651261
505,7.992888,6.256634,3.5989769,5.305842,6.1969466,5.8002605,4.895739,6.9000487,3.9457521,5.598065,8.290395,6.291768,6.338513,4.065825,7.762664,5.078854,3.8586535,6.457417,5.479938,4.452462,6.38232,6.8599086,4.301798,6.275285,7.4713473,5.4681625,4.5929475,8.105912,3.9301143,4.6518245
506,7.996859,6.2587976,3.5956888,5.3107524,6.1944118,5.804947,4.9000525,6.899471,3.9500253,5.6014853,8.291462,6.2917976,6.342337,4.0680313,7.76142,5.084861,3.855747,6.459957,5.4787316,4.4500136,6.386314,6.864727,4.304254,6.2799096,7.468316,5.467776,4.5925236,8.104543,3.934698,4.6493716
507,8.0017185,6.2615585,3.591399,5.3168335,6.1911817,5.810843,4.9054127,6.8987846,3.9554746,5.6058736,8.292783,6.291743,6.3471274,4.070811,7.7597713,5.092468,3.8520975,6.463088,5.4771075,4.4469466,6.3914227,6.870859,4.3073206,6.2856975,7.464442,5.4672217,4.591889,8.102788,3.9404495,4.6462655
508,7.991195,6.2556586,3.6005518,5.303709,6.198132,5.7981515,4.8938165,6.900288,3.9437895,5.5964575,8.289938,6.291839,6.3368063,4.0648484,7.7632866,5.076087,3.8599887,6.456294,5.4805408,4.453581,6.3804555,6.8577113,4.3006983,6.273201,7.4727535,5.468388,4.593187,8.106547,3.9280825,4.6529436
509,8.00169,6.2614264,3.5915754,5.316758,6.1911798,5.810716,4.905414,6.8986855,3.955279,5.6058097,8.292694,6.291692,6.3470497,4.070712,7.7598095,5.0924096,3.8520248,6.4630985,5.4772077,4.446874,6.3912826,6.87065,4.3073163,6.285641,7.464521,5.4672103,4.592006,8.10282,3.9403315,4.646306
510,7.9943,6.2573857,3.5979002,5.3075733,6.196095,5.801861,4.897217,6.8998327,3.9471998,5.5992064,8.290768,6.291823,6.339829,4.0665927,7.762265,5.0808883,3.8576646,6.458286,5.4795547,4.45163,6.383651,6.86155,4.302647,6.276869,7.4703293,5.468061,4.592824,8.105444,3.9317038,4.650993
511,7.9933114,6.2569127,3.5986152,5.306368,6.196729,5.800757,4.896143,6.9000325,3.946235,5.5983925,8.290545,6.2918315,6.338913,4.066087,7.762549,5.0794277,3.8584256,6.457654,5.479794,4.4522743,6.382732,6.8604536,4.3020325,6.2757406,7.471041,5.468152,4.5928693,8.105771,3.9306145,4.651585
512,7.9844513,6.2519307,3.6061683,5.295365,6.202381,5.79018,4.886543,6.9012012,3.9364738,5.5906806,8.28806,6.291728,6.3303194,4.061079,7.7653847,5.06594,3.8648396,6.451999,5.4826045,4.4576497,6.3736672,6.8494897,4.296545,6.2653494,7.47787,5.4689965,4.593954,8.10885,3.9202926,4.6570745
513,7.9939528,6.2572045,3.5980098,5.3071766,6.196156,5.801575,4.896991,6.899845,3.9469502,5.599106,8.290642,6.2916646,6.339587,4.066416,7.762261,5.0806513,3.8577354,6.4581504,5.4795685,4.45169,6.3834867,6.861248,4.302512,6.276623,7.470454,5.4679933,4.5928326,8.105501,3.9313734,4.651102
514,7.9925785,6.256504,3.5992558,5.305465,6.197222,5.7998753,4.8953414,6.9001446,3.9454303,5.597732,8.290359,6.2918463,6.3381963,4.0656786,7.7627916,5.0782814,3.8589802,6.4571857,5.4800406,4.45274,6.3819704,6.8595457,4.301571,6.2748733,7.4716196,5.4682384,4.5929585,8.10604,3.9297574,4.652054
515,7.9955773,6.2581267,3.5965598,5.309204,6.195066,5.803552,4.898792,6.899613,3.9487739,5.60059,8.2910795,6.291635,6.341194,4.0673366,7.7617006,5.0832195,3.8564985,6.459202,5.4790196,4.450655,6.3852105,6.8633013,4.303547,6.27857,7.4691453,5.4677935,4.5926204,8.10491,3.9333034,4.650056
516,7.99448,6.2573614,3.5979757,5.30775,6.196039,5.801953,4.897391,6.8997436,3.947192,5.5992303,8.290772,6.291848,6.3399234,4.066619,7.7622986,5.081003,3.8575468,6.458401,5.4796286,4.4515114,6.383656,6.8615556,4.302733,6.2769995,7.4703064,5.4680786,4.5929236,8.105442,3.9317994,4.650947
517,7.992652,6.256469,3.5993137,5.3055215,6.197186,5.7998934,4.8954077,6.9000883,3.9453888,5.597739,8.290335,6.2918434,6.338226,4.0656705,7.762813,5.078325,3.8589127,6.4572263,5.480081,4.452679,6.381953,6.8595138,4.301607,6.274918,7.471625,5.4682417,4.5930185,8.106032,3.9297822,4.6520314
518,7.9913883,6.2558093,3.600389,5.3039556,6.198069,5.7983766,4.893981,6.900312,3.9440248,5.5965767,8.290034,6.291909,6.3369837,4.0649824,7.7632475,5.0763016,3.8599365,6.4563894,5.4804826,4.4535375,6.380636,6.8579755,4.300789,6.273387,7.472627,5.468407,4.593142,8.106499,3.9283156,4.6528525
519,7.997133,6.2589545,3.595334,5.3111305,6.194101,5.8053546,4.9004707,6.89938,3.950414,5.601889,8.291497,6.2916718,6.3426704,4.0681925,7.761238,5.085518,3.855376,6.4601955,5.478585,4.4497037,6.3867273,6.8651466,4.3044963,6.2803526,7.468001,5.4676695,4.5924826,8.104393,3.9350772,4.649122
520,7.9967833,6.258727,3.595795,5.3106523,6.194448,5.804831,4.8999805,6.8994412,3.9498918,5.6014137,8.291411,6.291777,6.3422513,4.0679655,7.7614555,5.0847454,3.8557699,6.4599133,5.478779,4.4500275,6.386203,6.8645816,4.304215,6.2798157,7.468391,5.4677744,4.592563,8.104575,3.9345896,4.6494217
521,8.001695,6.261534,3.591312,5.3168254,6.19106,5.8108845,4.9054956,6.8987308,3.9555144,5.6060076,8.292724,6.291613,6.3471694,4.070791,7.759689,5.0926642,3.8519382,6.4631357,5.477065,4.4468217,6.391522,6.870893,4.3073726,6.28578,7.4643617,5.4671454,4.5918913,8.102738,3.940464,4.6462
522,7.9920187,6.2561207,3.599863,5.304736,6.197613,5.7991323,4.8947167,6.900177,3.944692,5.59717,8.290169,6.2918534,6.337604,4.065312,7.763025,5.0773377,3.8593924,6.4568233,5.480292,4.453074,6.381293,6.8587246,4.301208,6.274165,7.472123,5.4683137,4.5930967,8.106269,3.9290397,4.65244
523,7.9900045,6.2550163,3.6015737,5.3022256,6.198938,5.7967243,4.89247,6.900484,3.9424815,5.5953736,8.289628,6.2918797,6.33564,4.064192,7.763693,5.0741963,3.8609278,6.455503,5.4809165,4.454372,6.3792152,6.8562536,4.2999344,6.2717633,7.4737015,5.468533,4.5933065,8.106968,3.926695,4.6536975
524,8.004101,6.2628746,3.5892792,5.319809,6.1895175,5.81374,4.9080887,6.8983893,3.958133,5.6080966,8.29337,6.2916346,6.349498,4.0721483,7.7589216,5.096306,3.8501897,6.464655,5.476305,4.4453483,6.3939614,6.8738575,4.308858,6.28857,7.462503,5.466906,4.5915985,8.101892,3.9432697,4.6447024
525,7.999195,6.260044,3.593696,5.3136606,6.1928005,5.807746,4.902702,6.899041,3.952553,5.6036224,8.2920265,6.291685,6.3446245,4.0693097,7.7606225,5.088591,3.853865,6.461511,5.477999,4.4484177,6.3887353,6.8675723,4.305766,6.282723,7.4664583,5.467472,4.5923033,8.103704,3.9374235,4.647872
526,7.998542,6.2599025,3.5937915,5.312958,6.193091,5.807249,4.902092,6.899282,3.9522765,5.603334,8.291964,6.291621,6.344175,4.0691004,7.7606406,5.087944,3.8543015,6.461132,5.4779515,4.4488196,6.3884616,6.8672028,4.3054204,6.2821617,7.4667096,5.4674635,4.592156,8.103827,3.9368858,4.648137
527,7.994124,6.257306,3.5980833,5.3073487,6.1962876,5.8016343,4.8969803,6.8999076,3.9470005,5.598977,8.29077,6.2918944,6.339638,4.066508,7.7623625,5.0805025,3.857897,6.4581523,5.4796295,4.451819,6.3834276,6.8613234,4.3024993,6.2766123,7.4705124,5.468123,4.592837,8.105541,3.9314854,4.6511445
528,7.997262,6.2590437,3.5953,5.311269,6.1941237,5.80546,4.9005094,6.899415,3.95051,5.6018767,8.291576,6.2917767,6.3427505,4.0682735,7.761267,5.0855308,3.8554268,6.460222,5.4785805,4.4497476,6.3867664,6.8652663,4.3045177,6.2804112,7.4679728,5.46772,4.592457,8.10439,3.9351904,4.6491003
529,7.9934535,6.256963,3.598387,5.3065605,6.196487,5.8010006,4.8964305,6.899943,3.9464424,5.5986814,8.290521,6.2916775,6.3391094,4.066149,7.7624125,5.079888,3.85813,6.457818,5.479697,4.4520245,6.383005,6.860677,4.302197,6.2760324,7.470827,5.468045,4.592857,8.105669,3.930818,4.6514087
530,7.996296,6.2585483,3.5959818,5.310102,6.194669,5.804391,4.899535,6.8995514,3.9495683,5.6011567,8.291316,6.2917066,6.341871,4.067757,7.761498,5.0842304,3.8560505,6.459646,5.478814,4.4502773,6.385909,6.8641844,4.303963,6.2793736,7.4686246,5.4677715,4.5925336,8.104692,3.934132,4.6496477
531,7.999224,6.2601004,3.5936935,5.3136897,6.192865,5.807758,4.9026394,6.899104,3.9525871,5.603562,8.292079,6.291781,6.3446274,4.0693474,7.7606583,5.0884953,3.8539755,6.461474,5.477992,4.44852,6.388716,6.8676195,4.305736,6.2826853,7.466484,5.4675226,4.592263,8.103715,3.9374533,4.6478915
532,7.9900947,6.255064,3.6014047,5.3023586,6.1987658,5.796887,4.8926697,6.900419,3.942641,5.5955906,8.289619,6.2917695,6.335776,4.064241,7.7635846,5.0745373,3.8607156,6.4556103,5.480842,4.4541945,6.379411,6.856418,4.300051,6.2719693,7.473532,5.4684477,4.5932994,8.106892,3.9268408,4.653578
533,7.9959188,6.2584195,3.5960548,5.309679,6.1947823,5.804087,4.8992147,6.899627,3.94935,5.6010194,8.291219,6.2916017,6.3416123,4.0675993,7.7615013,5.083906,3.8562212,6.459445,5.4787955,4.4504366,6.385744,6.863924,4.3037868,6.2790627,7.468763,5.4677258,4.592478,8.104741,3.9338036,4.649775
534,7.995298,6.2579484,3.5970285,5.3088155,6.1954484,5.8030705,4.8983226,6.8997025,3.9483151,5.600092,8.291053,6.2918224,6.340808,4.06716,7.7619414,5.0824337,3.8569329,6.4589386,5.479228,4.4510107,6.3846936,6.8628025,4.3032713,6.278055,7.4695425,5.4679523,4.5927005,8.105101,3.9328778,4.6503644
535,7.991706,6.2559385,3.6000595,5.304353,6.197736,5.7988,4.8944316,6.9001904,3.9443839,5.5969815,8.290055,6.291776,6.3373313,4.0651336,7.763076,5.0769844,3.859533,6.45665,5.48035,4.453198,6.3810453,6.8583765,4.30105,6.2738605,7.4723043,5.4682918,4.5931234,8.106341,3.9287,4.652584
536,7.9902115,6.2551694,3.6012418,5.3025208,6.1987014,5.797068,4.892802,6.9004464,3.942839,5.595713,8.289684,6.2917876,6.3359113,4.0643325,7.7635307,5.07473,3.8606553,6.4556913,5.480774,4.4541435,6.3795815,6.8566265,4.300119,6.2721186,7.4734244,5.468446,4.5932484,8.106853,3.9270082,4.653506
537,7.996743,6.2587166,3.595712,5.3106275,6.194369,5.804858,4.900019,6.8994193,3.9499338,5.601508,8.291379,6.291679,6.3422675,4.067956,7.7613893,5.084878,3.855678,6.4599314,5.4787316,4.449956,6.386281,6.864617,4.3042445,6.279868,7.4683256,5.4677153,4.592542,8.104538,3.9345925,4.6493793
538,7.9975457,6.2591844,3.59518,5.3115993,6.19404,5.805714,4.900733,6.8993917,3.9507315,5.6019983,8.291667,6.291869,6.3429666,4.06842,7.76125,5.085783,3.8553264,6.4603567,5.478551,4.44966,6.3869348,6.8655286,4.3046455,6.2806473,7.4678464,5.46775,4.592452,8.10433,3.9354725,4.64899
539,7.995422,6.2580953,3.5966895,5.309013,6.1952615,5.8033633,4.898553,6.899718,3.9486432,5.600381,8.291105,6.2917356,6.3410254,4.0672846,7.7617874,5.0828533,3.8567526,6.459066,5.4790673,4.450868,6.385028,6.863146,4.303403,6.278326,7.4693084,5.46787,4.592598,8.104995,3.9331312,4.6501985
540,7.9979057,6.259463,3.5945556,5.312108,6.1936,5.8063445,4.9012933,6.8993363,3.9513714,5.602604,8.291752,6.2916927,6.3434587,4.0686784,7.7609606,5.086735,3.8548555,6.460676,5.47827,4.449279,6.387602,6.8662214,4.304973,6.281283,7.467346,5.4675875,4.5923085,8.104099,3.9360363,4.648614
541,7.9941597,6.2573442,3.597888,5.3074274,6.1961126,5.8017793,4.8971314,6.8998594,3.947154,5.5991955,8.290733,6.291759,6.3397536,4.066542,7.7622447,5.0808277,3.8576987,6.4582353,5.479528,4.451661,6.383629,6.8614864,4.302599,6.27679,7.470354,5.4680285,4.592795,8.105457,3.9316006,4.65102
542,7.9949174,6.257837,3.597266,5.3083706,6.1957493,5.802667,4.897856,6.8998485,3.9480047,5.5997434,8.291027,6.291897,6.34046,4.067015,7.762062,5.081801,3.8573287,6.458655,5.4792905,4.451347,6.3843474,6.8624487,4.3030057,6.277595,7.4698133,5.468017,4.59266,8.105231,3.9324892,4.6506076
543,7.996006,6.2583685,3.5962858,5.3097277,6.194891,5.8040104,4.899184,6.8995967,3.9492059,5.6008496,8.291238,6.291735,6.341566,4.0675845,7.761624,5.08371,3.8563018,6.459441,5.4789343,4.4504886,6.385558,6.8637824,4.3037615,6.2789927,7.4688897,5.467821,4.59258,8.104806,3.9337645,4.6498494
544,7.993295,6.2569375,3.5984738,5.3063874,6.1966333,5.800837,4.896225,6.9000287,3.9463484,5.598528,8.290539,6.291736,6.338971,4.0661063,7.76246,5.079613,3.8583202,6.4577003,5.4797215,4.4521933,6.3828735,6.860556,4.3020773,6.2758365,7.47094,5.4680934,4.592832,8.105729,3.9306633,4.6515183
545,7.9921737,6.2562623,3.5995152,5.3049674,6.197368,5.7994456,4.8949814,6.9001513,3.945025,5.5974994,8.290199,6.291732,6.3378463,4.065438,7.76286,5.0778384,3.8591437,6.456967,5.480124,4.452881,6.381649,6.859087,4.3013725,6.2744837,7.471855,5.468211,4.5930033,8.106132,3.9293153,4.6522384
546,7.991808,6.2560368,3.5999324,5.3044987,6.197687,5.798945,4.894529,6.9002113,3.9445517,5.597073,8.290114,6.2918024,6.3374476,4.0652204,7.763039,5.0771384,3.8594913,6.4567103,5.480297,4.453166,6.3811755,6.858556,4.301107,6.2739835,7.472218,5.468297,4.593083,8.106304,3.9288418,4.6525207
547,7.9920077,6.2561445,3.5998132,5.30474,6.197605,5.7991514,4.8947163,6.900197,3.9447374,5.597193,8.290184,6.2918477,6.337617,4.0653296,7.7630024,5.0773616,3.8593974,6.456822,5.4802628,4.4530835,6.38133,6.8587685,4.301209,6.2741756,7.4721026,5.4683084,4.5930705,8.106258,3.9290555,4.6524286
548,7.9951606,6.257881,3.5971582,5.3086476,6.1955667,5.802901,4.898147,6.8997493,3.9481711,5.599943,8.291032,6.2918577,6.340672,4.0670943,7.761996,5.0821776,3.8570719,6.458835,5.479278,4.451134,6.3845387,6.8626366,4.3031673,6.277876,7.469668,5.4679866,4.5927114,8.105157,3.9327145,4.650463
549,7.998337,6.259637,3.5944283,5.312601,6.193448,5.8067036,4.901644,6.899248,3.9516473,5.60279,8.291853,6.2917957,6.3437743,4.068868,7.7609434,5.087133,3.8546531,6.460885,5.4782577,4.4490976,6.3878202,6.8665614,4.305177,6.281639,7.4671655,5.4676223,4.5923395,8.104013,3.9364312,4.648445
550,7.994713,6.2576275,3.597495,5.308098,6.1957884,5.8023896,4.8976994,6.899768,3.947697,5.59962,8.290876,6.2917886,6.340257,4.0668344,7.762102,5.081596,3.8573222,6.458571,5.4793935,4.451343,6.3841257,6.862104,4.3029237,6.2773943,7.469975,5.467996,4.592758,8.105279,3.932208,4.650707
551,7.9936476,6.2570114,3.598293,5.306788,6.196338,5.801196,4.896663,6.899864,3.946581,5.598845,8.290534,6.2916484,6.3392835,4.0662274,7.7623587,5.080195,3.8579314,6.4579506,5.479675,4.451854,6.383158,6.8608456,4.302329,6.276265,7.4706917,5.4680076,4.592888,8.1055975,3.9310117,4.6512895
552,8.001124,6.2611113,3.5919664,5.3160863,6.1914372,5.810103,4.9048758,6.898747,3.9547403,5.6054406,8.292516,6.291599,6.3465643,4.0704083,7.7599163,5.0917273,3.8523104,6.4627795,5.477341,4.44713,6.3908195,6.87003,4.307012,6.285078,7.4648833,5.4672184,4.5920606,8.102967,3.9397094,4.646593
553,7.994402,6.2574644,3.5976758,5.307719,6.1959314,5.802074,4.8974214,6.899809,3.9474063,5.5994306,8.290781,6.2917295,6.339992,4.066665,7.7621527,5.0812306,3.8574848,6.4584026,5.4794517,4.4514804,6.3838882,6.8617735,4.302761,6.2770886,7.4701495,5.467981,4.5927777,8.105367,3.931885,4.6508617
554,7.999668,6.2602816,3.5933263,5.3142405,6.192483,5.808289,4.903206,6.8989534,3.9530292,5.6040254,8.292125,6.2916775,6.3450756,4.0695596,7.7604795,5.089304,3.8535025,6.461802,5.477862,4.448116,6.3891892,6.8681245,4.306062,6.2832665,7.4661045,5.4674153,4.592257,8.103528,3.9379587,4.647572
555,7.987313,6.253488,3.6037939,5.2989087,6.2005486,5.7935658,4.8896585,6.9007854,3.9395664,5.593152,8.2888365,6.2917433,6.3330765,4.0626664,7.7644854,5.0702844,3.8627338,6.453835,5.481732,4.455884,6.3765526,6.852964,4.2983246,6.268704,7.47569,5.4687195,4.593645,8.107865,3.9235864,4.6553054
556,8.000617,6.260866,3.5924988,5.315426,6.1919303,5.809426,4.9041696,6.898888,3.954118,5.6048098,8.292439,6.291756,6.3459945,4.070131,7.7601914,5.090669,3.8529108,6.4623694,5.4775453,4.447629,6.3901587,6.869346,4.3066154,6.284335,7.4653916,5.467365,4.592096,8.103205,3.9390774,4.647003
557,7.9975243,6.25922,3.5949981,5.311614,6.193905,5.8058124,4.900825,6.899374,3.950856,5.602181,8.29164,6.291741,6.3430357,4.0684357,7.7611346,5.086035,3.855182,6.4603987,5.478451,4.4495535,6.3871055,6.865657,4.304705,6.280763,7.467712,5.467664,4.592401,8.104264,3.9355414,4.648904
558,7.998799,6.2598495,3.594151,5.313144,6.1932206,5.8071876,4.902112,6.899182,3.952059,5.60309,8.291983,6.2918534,6.3441696,4.069102,7.7608523,5.0877037,3.8543766,6.461167,5.478179,4.448855,6.388191,6.8670278,4.305432,6.282115,7.4668837,5.4676147,4.592336,8.103898,3.9369135,4.648211
559,7.9973645,6.25919,3.59508,5.3114333,6.194053,5.8056555,4.9006286,6.8994594,3.9507563,5.6020255,8.291656,6.291791,6.342894,4.0683904,7.761191,5.0857496,3.8553822,6.460283,5.4784718,4.449717,6.3869696,6.8655314,4.3045883,6.28057,7.4678288,5.4677014,4.5923686,8.104333,3.935385,4.649011
560,7.9905543,6.2553463,3.6011126,5.3029184,6.198625,5.7973776,4.8930616,6.9004393,3.9431036,5.595828,8.289814,6.291925,6.3361673,4.0645165,7.763525,5.074998,3.8605695,6.455851,5.4807525,4.454068,6.37977,6.856941,4.3002625,6.272394,7.4732866,5.4685025,4.5932407,8.106805,3.9273398,4.6533833
561,7.9978642,6.25938,3.5946617,5.312041,6.193606,5.8062544,4.901272,6.899282,3.9512484,5.602559,8.291697,6.2916555,6.3433995,4.0686145,7.7609835,5.0866776,3.8548262,6.4606647,5.478324,4.4492455,6.387513,6.8660874,4.304961,6.2812314,7.467404,5.4675817,4.592371,8.104121,3.9359457,4.6486435
562,7.990923,6.255543,3.6006591,5.3033967,6.1982317,5.797904,4.8935885,6.900326,3.9435883,5.596337,8.289861,6.2917714,6.336595,4.064717,7.763306,5.0758257,3.860111,6.4561534,5.4805613,4.4536843,6.380294,6.8574743,4.3005667,6.2729607,7.472879,5.4683647,4.593181,8.106604,3.9278219,4.653061
563,7.988234,6.2541585,3.6028707,5.300087,6.2000494,5.794735,4.8905797,6.90081,3.94075,5.593941,8.289211,6.2918735,6.334003,4.06328,7.764181,5.0716257,3.8622353,6.4543786,5.481363,4.4554806,6.377574,6.854279,4.298852,6.2697597,7.474958,5.4686875,4.593411,8.107549,3.9247458,4.6547537
564,7.999994,6.2605624,3.5929797,5.314669,6.1923523,5.8087125,4.9034863,6.8990216,3.9535007,5.6042747,8.292311,6.291782,6.345405,4.0698133,7.760382,5.0897193,3.8534076,6.4619675,5.477717,4.4480505,6.3895583,6.86864,4.3062205,6.2836156,7.465852,5.4674397,4.592139,8.103428,3.9383805,4.6473937
565,7.9912987,6.2556334,3.6006954,5.303785,6.1981645,5.798131,4.893833,6.9002366,3.9436948,5.5963693,8.289934,6.291915,6.3368063,4.0648446,7.7633657,5.07601,3.8600008,6.4563084,5.480629,4.4535766,6.380352,6.85764,4.3007116,6.273189,7.4728127,5.4684405,4.593263,8.106568,3.9280958,4.652963
566,7.993755,6.2570167,3.598274,5.3069143,6.19627,5.801296,4.8968096,6.8998075,3.9466312,5.598904,8.290544,6.291631,6.3393693,4.066261,7.7623453,5.0803394,3.8578267,6.458036,5.4796844,4.4517465,6.383218,6.860901,4.3024015,6.276387,7.470633,5.4679947,4.592925,8.105583,3.9310951,4.6512327
567,7.993933,6.257181,3.5981283,5.3071303,6.1962504,5.801483,4.896897,6.899859,3.9468527,5.598985,8.2906475,6.291739,6.339516,4.066388,7.7623277,5.0804725,3.8578384,6.4580975,5.4796276,4.4517717,6.3833647,6.861145,4.302461,6.2765155,7.4705405,5.46804,4.5928593,8.105546,3.9313114,4.6511726
568,7.995262,6.2579412,3.5969706,5.308787,6.1954,5.803085,4.898334,6.8996973,3.9483397,5.60015,8.291026,6.2917614,6.340816,4.067152,7.7618985,5.0824995,3.8568873,6.45894,5.4791913,4.450979,6.384743,6.8628225,4.3032813,6.278077,7.469507,5.467915,4.592681,8.105075,3.9328742,4.6503386
569,8.000791,6.260953,3.5921822,5.315667,6.19164,5.80975,4.9045334,6.8987956,3.9544046,5.60518,8.292429,6.29158,6.3462505,4.0702267,7.7600126,5.091253,3.8525634,6.462574,5.4774036,4.447326,6.3905187,6.869657,4.306818,6.2847047,7.4651055,5.4672256,4.592064,8.103073,3.9393528,4.646782
570,7.9871893,6.2534466,3.6039383,5.2987423,6.20071,5.79338,4.8894434,6.9008465,3.9394155,5.592963,8.28884,6.2918253,6.332924,4.062608,7.7645693,5.0699687,3.8629344,6.4537144,5.4817934,4.4560556,6.376369,6.852798,4.2982063,6.268489,7.4758406,5.4687886,4.5936446,8.107933,3.92343,4.65543
571,7.9915133,6.2558455,3.6002944,5.304107,6.1979327,5.798515,4.8941355,6.9002385,3.9441333,5.5967283,8.290021,6.2918506,6.3371096,4.0650287,7.763191,5.0765605,3.859763,6.456479,5.480443,4.453396,6.380764,6.8581047,4.300894,6.273557,7.4725146,5.4683633,4.5931435,8.106429,3.9284523,4.6527505
572,7.994681,6.257655,3.597376,5.3080893,6.1957417,5.802445,4.897738,6.899796,3.9477863,5.5997057,8.290884,6.291733,6.3402886,4.0668516,7.762041,5.0816984,3.8572822,6.458589,5.4793305,4.4513154,6.3842297,6.8621855,4.30294,6.277444,7.4699025,5.4679546,4.5927143,8.10526,3.9322388,4.65067
573,8.000018,6.2606044,3.5928168,5.3147216,6.192246,5.808833,4.9035954,6.899015,3.9536285,5.6044245,8.292311,6.2917004,6.345492,4.0698447,7.7602954,5.0899305,3.8532972,6.462025,5.477635,4.44796,6.389717,6.86877,4.3062797,6.2837367,7.465736,5.46738,4.5920954,8.103375,3.9384694,4.647312
574,7.984707,6.252108,3.6060407,5.295674,6.2023597,5.7904205,4.8866906,6.9012375,3.9367235,5.5907545,8.288196,6.291878,6.330514,4.0612407,7.7653794,5.0661044,3.8648317,6.452095,5.482568,4.457654,6.373819,6.8497715,4.29663,6.2655306,7.477774,5.4690685,4.593909,8.10881,3.9205565,4.6569943
575,7.9994903,6.260265,3.5934026,5.3140435,6.192648,5.8081164,4.902966,6.899065,3.9529386,5.603859,8.292153,6.291746,6.344922,4.0695148,7.760532,5.08899,3.853734,6.461663,5.4778748,4.448322,6.389053,6.868006,4.305923,6.2830443,7.46623,5.4674716,4.59221,8.103598,3.937792,4.6476912
576,7.999566,6.2604322,3.593034,5.3142,6.1924744,5.80839,4.903145,6.8991113,3.9532862,5.6041455,8.292214,6.2916603,6.34512,4.069645,7.7603693,5.0893874,3.8535905,6.4617486,5.4776845,4.4482203,6.389398,6.868371,4.3060284,6.2832866,7.465988,5.4673843,4.5920687,8.103486,3.9380262,4.6475363
