id,bed,bird,cat,dog,down,eight,five,four,go,happy,house,left,marvin,nine,no,off,on,one,right,seven,sheila,six,stop,three,tree,two,up,wow,yes,zero
1485,2.7531369,-0.7585839,1.5449382,1.3996109,1.1641027,1.2209542,2.0513914,1.5531992,-0.30253622,1.2070675,1.2537043,-1.2858835,-0.5268267,1.1873742,1.2262774,1.2170327,1.3052835,1.7425293,1.1624082,1.212394,1.7166789,1.326159,1.2172095,1.2855823,1.5980335,1.632959,2.0952458,1.1787616,1.2272699,1.647768
1486,2.752826,-0.75877887,1.544678,1.3997331,1.1640997,1.221153,2.0518456,1.5535036,-0.30265203,1.2069792,1.253576,-1.2858673,-0.5267006,1.1877257,1.2264817,1.2174746,1.3051244,1.7424146,1.1626266,1.211979,1.716666,1.3260994,1.2171457,1.2860581,1.5979602,1.6331577,2.0955637,1.1789001,1.2272102,1.6478887
1487,2.752616,-0.75895745,1.5446116,1.4001098,1.16398,1.2211394,2.0521045,1.5535777,-0.30265424,1.2067211,1.2536417,-1.2857085,-0.5266523,1.187873,1.2267199,1.217874,1.3048474,1.7423913,1.1625496,1.2115355,1.7165293,1.326094,1.2171155,1.2864703,1.5977153,1.6329101,2.0958722,1.1790446,1.2270533,1.6480418
1488,2.7523952,-0.75910884,1.544432,1.4001752,1.163969,1.2212443,2.0524507,1.5536578,-0.30272576,1.2065696,1.2534364,-1.2855537,-0.5266183,1.1880648,1.226733,1.2180827,1.3047807,1.7422516,1.1625614,1.2112863,1.7165217,1.3259315,1.2169871,1.2867984,1.5976304,1.6329467,2.09601,1.1790483,1.2269064,1.6480788
1489,2.7529523,-0.7585659,1.5446128,1.3992734,1.1640401,1.2208908,2.0515769,1.5533134,-0.3025467,1.207132,1.2533493,-1.2857687,-0.52680564,1.1873285,1.2262315,1.2169913,1.3052531,1.7423458,1.1623732,1.2125385,1.7167474,1.3261155,1.2170523,1.2854841,1.598009,1.6332108,2.0948613,1.1784726,1.22719,1.6477202
1490,2.753201,-0.75871885,1.5449276,1.3996551,1.1640792,1.221043,2.0515187,1.5531522,-0.30257925,1.20699,1.2536706,-1.2857829,-0.52687526,1.1874605,1.2262543,1.2170928,1.3052903,1.7425187,1.1623008,1.2123315,1.7167268,1.326023,1.2171853,1.2856671,1.5979918,1.6328356,2.0953038,1.1786672,1.227197,1.6478751
1491,2.7538018,-0.75945383,1.5444404,1.4008155,1.1642154,1.221,2.0527165,1.5532409,-0.3027959,1.2071687,1.2537744,-1.2861702,-0.52631587,1.1889632,1.2263832,1.2179432,1.3061886,1.7432998,1.1634955,1.2118039,1.7158825,1.32599,1.2168808,1.2875332,1.597865,1.6343197,2.0967093,1.1794856,1.2275156,1.6479973
1492,2.7530973,-0.7588703,1.5448786,1.3997438,1.1641928,1.2213598,2.0518115,1.5532992,-0.30270916,1.2069336,1.2536697,-1.2858676,-0.5267864,1.1878023,1.2263334,1.2173525,1.3052961,1.742479,1.1625547,1.2120112,1.7167454,1.3258823,1.2172111,1.2860637,1.5980363,1.632992,2.095703,1.1788523,1.2272241,1.6479684
1493,2.7529476,-0.75895107,1.544892,1.399961,1.1641011,1.2212989,2.051853,1.5532932,-0.3026992,1.2067416,1.2537056,-1.2857057,-0.5268117,1.1877933,1.2264302,1.2175337,1.3050896,1.7424439,1.1623919,1.2117739,1.7166798,1.32588,1.2171824,1.2861888,1.5978806,1.6326985,2.0958295,1.1788931,1.2270893,1.6480294
1494,2.7532465,-0.7587626,1.5450516,1.399862,1.1641188,1.2210953,2.051576,1.5530865,-0.30258068,1.2068739,1.2537687,-1.285792,-0.5268982,1.1874965,1.2263017,1.2171798,1.3052832,1.7425748,1.1623303,1.2121798,1.716626,1.3259925,1.21721,1.2858943,1.597953,1.6327325,2.095529,1.1788507,1.2271718,1.6478943
1495,2.7528489,-0.75885355,1.5446697,1.399862,1.1640837,1.2211502,2.0519574,1.5535271,-0.3026337,1.2069577,1.253611,-1.2858617,-0.52664655,1.1878777,1.2265146,1.2175668,1.3051159,1.7424548,1.1626259,1.2119015,1.716662,1.3261002,1.2171544,1.2861949,1.5979203,1.6331514,2.0957112,1.1789509,1.2271974,1.647964
1496,2.7527635,-0.7588249,1.5446943,1.39987,1.1640028,1.2210698,2.051876,1.5534469,-0.30261585,1.2068361,1.2535639,-1.2857074,-0.5267598,1.1876498,1.2265238,1.2175455,1.3049915,1.7423879,1.1624292,1.2118775,1.7166233,1.3260784,1.217105,1.2861134,1.5978304,1.6328942,2.09556,1.1788774,1.2270803,1.6479291
1497,2.7524858,-0.7589541,1.5444944,1.3999665,1.1639621,1.221139,2.052202,1.5536206,-0.30266383,1.2067186,1.2534347,-1.2856156,-0.52666396,1.1878686,1.2266546,1.2178409,1.3048275,1.7422729,1.1624807,1.2115755,1.7165945,1.3260276,1.2170258,1.2864469,1.5977142,1.6329552,2.0957408,1.1789331,1.2269769,1.6480085
1498,2.7529068,-0.75868803,1.544679,1.399471,1.1640563,1.2210344,2.0516849,1.5533197,-0.30260634,1.2069914,1.2534292,-1.2857367,-0.52681506,1.1874672,1.2263123,1.2171832,1.3051678,1.7423503,1.1623709,1.2122679,1.7167166,1.3260257,1.2170815,1.2857306,1.5979558,1.6330434,2.0951614,1.1785982,1.2271395,1.6478179
1499,2.7526772,-0.75883603,1.5446347,1.3997118,1.1640774,1.221216,2.051917,1.5534872,-0.30269426,1.2068467,1.2534854,-1.2857393,-0.52673376,1.187727,1.2264849,1.2175469,1.3050096,1.7423073,1.1625212,1.2118316,1.7166638,1.3259815,1.2170959,1.286127,1.5978876,1.6330124,2.0955799,1.1788392,1.2271006,1.6479151
1500,2.7525642,-0.75898415,1.544551,1.3999628,1.1640289,1.2212565,2.0521882,1.5535958,-0.30271372,1.2067264,1.253512,-1.2856911,-0.5266582,1.1879362,1.2266506,1.2178475,1.3048855,1.7423086,1.1625656,1.2115394,1.7165922,1.3259754,1.2170768,1.2864892,1.5977604,1.6329892,2.0958507,1.1789707,1.2270331,1.648038
1501,2.752716,-0.75895464,1.5445328,1.3998454,1.1640036,1.2211725,2.0522003,1.5535092,-0.3026667,1.2067976,1.2533861,-1.2856373,-0.52672905,1.1878285,1.2265255,1.217665,1.3050199,1.7423203,1.1624591,1.2117938,1.7166398,1.3259455,1.2170129,1.2863586,1.5977916,1.6330321,2.095607,1.1788236,1.227008,1.6480014
1502,2.7523527,-0.7586361,1.5442835,1.3995366,1.1639215,1.2208474,2.0519571,1.5537829,-0.30256808,1.2070377,1.2532474,-1.2857536,-0.52660316,1.1875625,1.2266285,1.2175725,1.3048548,1.7422098,1.1625993,1.212007,1.7166193,1.3263216,1.21697,1.2859703,1.5978231,1.6333809,2.0951595,1.1787817,1.2271112,1.6477618
1503,2.7516718,-0.759533,1.5432993,1.4006969,1.163878,1.2208769,2.0535202,1.5540018,-0.3029008,1.2064013,1.25296,-1.2855196,-0.52597755,1.189077,1.227015,1.219021,1.3048409,1.7422626,1.1634852,1.210443,1.7156415,1.3259473,1.2164351,1.2882727,1.5971403,1.6342844,2.0966387,1.1794382,1.226818,1.6478864
1504,2.7524474,-0.75882024,1.544346,1.3998593,1.1639401,1.2209507,2.0521607,1.5537653,-0.30260327,1.2069215,1.2533662,-1.2857428,-0.5265741,1.187821,1.2266848,1.2177823,1.3048866,1.7423038,1.1626533,1.2117736,1.7165698,1.3262427,1.2169932,1.2863249,1.5977684,1.6333063,2.095545,1.1789463,1.227084,1.6478862
1505,2.752279,-0.75890756,1.5443205,1.3998126,1.1639465,1.2211125,2.0522702,1.5537114,-0.30268806,1.2067199,1.25325,-1.2855738,-0.52665055,1.1878016,1.2266681,1.2178655,1.3047659,1.7421476,1.162537,1.2115617,1.7165707,1.326028,1.2169329,1.2864411,1.5976979,1.6331031,2.0955775,1.1788749,1.2269365,1.6479189
1506,2.7527828,-0.75882304,1.544624,1.3997895,1.1640261,1.221079,2.051933,1.5534996,-0.30262977,1.206911,1.2535118,-1.2857548,-0.52671593,1.1877124,1.2265153,1.217533,1.3050464,1.7423892,1.1625026,1.2119433,1.7166448,1.3260909,1.2170898,1.2861141,1.5978664,1.6330668,2.0955262,1.1788344,1.2271221,1.6479262
1507,2.7529666,-0.7589759,1.5448017,1.3999454,1.1641152,1.2213259,2.0520036,1.5533786,-0.30271173,1.2068082,1.2536446,-1.28576,-0.5267734,1.1878707,1.2264595,1.2175847,1.3051544,1.742454,1.162512,1.2117939,1.7166748,1.3258933,1.217154,1.2862996,1.5979054,1.6328998,2.095831,1.1789267,1.22712,1.6480372
1508,2.7529056,-0.7589449,1.5447984,1.3999734,1.1640799,1.2212489,2.0519347,1.5533949,-0.30268502,1.2067984,1.2536803,-1.2857503,-0.52675545,1.1878306,1.226497,1.2176038,1.3050827,1.7424548,1.1624846,1.2117734,1.7166493,1.3259616,1.217163,1.2862508,1.5978687,1.6328534,2.095814,1.1789376,1.227116,1.6480253
1509,2.7527692,-0.758747,1.5445588,1.3995303,1.1640402,1.2210722,2.051886,1.5534719,-0.3026285,1.2069793,1.2533647,-1.2857376,-0.5267506,1.1875933,1.2264123,1.2173659,1.3051003,1.7423096,1.1624669,1.2121211,1.7167001,1.3260453,1.2170441,1.2859266,1.59792,1.6331574,2.0952632,1.1786803,1.2271191,1.6478558
1510,2.7529118,-0.7583536,1.544627,1.3991325,1.1639721,1.220636,2.0512373,1.5532577,-0.30245364,1.2072232,1.2533698,-1.2857767,-0.52682555,1.1870234,1.2261978,1.2167693,1.3052113,1.7423437,1.1622777,1.2127764,1.7167225,1.3262933,1.2170581,1.2851033,1.598012,1.633175,2.094529,1.1783708,1.2272265,1.6475703
1511,2.7528446,-0.7584001,1.5445219,1.399328,1.1639858,1.2206372,2.0514634,1.5535512,-0.30244187,1.2073505,1.2534496,-1.2859658,-0.5266242,1.1873292,1.2263999,1.2170434,1.3051864,1.7424375,1.1625769,1.2126231,1.7166867,1.3264934,1.2170994,1.285392,1.598029,1.6335062,2.0948257,1.1786326,1.2273482,1.6476412
1512,2.7527902,-0.7589675,1.5446556,1.3999517,1.1640283,1.2212006,2.0521045,1.5534583,-0.30267534,1.2067645,1.253521,-1.2856624,-0.52675414,1.1878209,1.2265235,1.2176708,1.3050336,1.7423786,1.1624647,1.21175,1.7166314,1.3259518,1.21707,1.2863479,1.5978082,1.6329206,2.0957208,1.1788962,1.2270342,1.6480114
1513,2.7532647,-0.7590271,1.5450772,1.3999581,1.1642157,1.2215097,2.0518105,1.553132,-0.30276817,1.206774,1.253827,-1.2857852,-0.52687776,1.1878773,1.2262934,1.2174096,1.3053303,1.7425492,1.1624277,1.2118524,1.7167513,1.3257127,1.2172583,1.2861801,1.5980026,1.6326618,2.0959587,1.1788894,1.2271723,1.6480887
1514,2.7527986,-0.7584313,1.5445522,1.3992318,1.1640089,1.2207613,2.0514696,1.5534296,-0.3025019,1.207208,1.2533474,-1.2858354,-0.5267538,1.1872183,1.2263095,1.2169926,1.305168,1.7423246,1.1624616,1.2125688,1.7167089,1.3262942,1.2170562,1.2853878,1.5980171,1.6333232,2.0947566,1.1785399,1.2272371,1.647618
1515,2.7526145,-0.7588415,1.5445002,1.3997337,1.163996,1.2210879,2.052063,1.553568,-0.3026391,1.2068665,1.2533723,-1.285683,-0.52670145,1.1877326,1.2265382,1.2176036,1.3049649,1.742286,1.1624851,1.2118666,1.7166471,1.3260517,1.2170242,1.2861907,1.5978189,1.6330955,2.0954797,1.1788056,1.2270484,1.6479232
1516,2.7529948,-0.7588912,1.5449121,1.399865,1.1641598,1.2213295,2.0517716,1.5533011,-0.3027085,1.2068274,1.2537441,-1.2858135,-0.5267797,1.1877956,1.2264079,1.2174569,1.3051556,1.7424662,1.1624944,1.2118537,1.716696,1.3259089,1.2172282,1.2861103,1.5979562,1.6328272,2.0958064,1.1788993,1.2271769,1.6479938
1517,2.7526813,-0.7591934,1.5446246,1.4000906,1.1640668,1.2214624,2.052415,1.5533619,-0.30279848,1.2064689,1.2534226,-1.2854801,-0.5268053,1.1880221,1.2265077,1.217878,1.3049797,1.7422659,1.162424,1.2113781,1.7165867,1.3256204,1.2170005,1.2867707,1.5977067,1.6327369,2.0960155,1.1789167,1.2268529,1.648105
1518,2.7529304,-0.75885904,1.5446805,1.3996855,1.1641134,1.2212375,2.0519574,1.553431,-0.30268028,1.2069532,1.2535092,-1.285799,-0.52673984,1.187773,1.2263991,1.2174344,1.3052096,1.7424002,1.1625514,1.2120173,1.7167219,1.3259592,1.2171124,1.2860954,1.5979623,1.6331276,2.0955389,1.1787963,1.2271682,1.6479468
1519,2.7530034,-0.7590808,1.5441844,1.4000891,1.164081,1.2209558,2.0525815,1.553637,-0.30268487,1.2071573,1.2533603,-1.2860023,-0.5263826,1.1884084,1.2265376,1.2178292,1.3055393,1.7426981,1.16316,1.2118986,1.7162602,1.3261337,1.2168752,1.2869143,1.5978386,1.6341074,2.095914,1.1791362,1.2272985,1.647906
1520,2.7522597,-0.759042,1.5440625,1.4000995,1.1639208,1.2209936,2.0526307,1.5539054,-0.30268988,1.2067962,1.2532471,-1.2856894,-0.5264201,1.1881857,1.2268269,1.218173,1.3048594,1.7422825,1.1628798,1.2114072,1.7163836,1.3261676,1.2168536,1.2869017,1.5976135,1.6335791,2.0958588,1.1790829,1.2270108,1.6479471
1521,2.7531164,-0.75862247,1.5448229,1.3994261,1.164131,1.2210652,2.0514803,1.5532745,-0.30260378,1.2071363,1.2536038,-1.2858961,-0.52679455,1.1874553,1.2262455,1.2170334,1.3053272,1.7424673,1.1624706,1.2124296,1.7167685,1.3260881,1.2171856,1.2855406,1.5980873,1.6331193,2.0951712,1.1786288,1.2272997,1.6477995
1522,2.7528913,-0.75859284,1.5446765,1.3995174,1.1640439,1.2209136,2.0515683,1.5534728,-0.30254927,1.207155,1.253562,-1.2858964,-0.5267002,1.1874845,1.226407,1.2172096,1.3051559,1.7424382,1.1625197,1.2123281,1.7167109,1.326272,1.2171494,1.285627,1.5980045,1.6332116,2.0951805,1.1787251,1.2272792,1.6477902
1523,2.7528405,-0.7586241,1.5444604,1.3996843,1.1639661,1.2207257,2.0518181,1.5536842,-0.30248907,1.2072676,1.2535099,-1.2859752,-0.52654356,1.1876636,1.2265712,1.2174138,1.3051544,1.7425259,1.1627079,1.2123024,1.7165949,1.3264794,1.2170814,1.2858777,1.5979311,1.6335585,2.0952466,1.1788568,1.2273237,1.6478022
1524,2.7516327,-0.75903213,1.5439137,1.4000343,1.1638355,1.2210459,2.0527034,1.5540006,-0.30271894,1.2064618,1.2530595,-1.2854141,-0.5264375,1.188072,1.2269522,1.2183914,1.3043764,1.741927,1.1626786,1.2109815,1.7163796,1.3260623,1.2167821,1.2869853,1.5974162,1.6332241,2.095832,1.1790338,1.2267454,1.6479301
1525,2.7527313,-0.75887054,1.5446185,1.3997865,1.1639918,1.221102,2.051983,1.553446,-0.3026424,1.2068105,1.253433,-1.2856269,-0.5267805,1.1876715,1.2264827,1.2175441,1.3049936,1.7423228,1.1623648,1.2118876,1.716658,1.3259891,1.2170403,1.2861359,1.5978116,1.6329051,2.095492,1.1787667,1.2270191,1.6479472
1526,2.752562,-0.7588581,1.5444517,1.3997428,1.1639956,1.2211053,2.0521135,1.5536206,-0.30265725,1.2068672,1.2533591,-1.2856935,-0.5266747,1.1877712,1.2265731,1.2176676,1.3049486,1.7422739,1.1625426,1.2118126,1.716631,1.3260615,1.2170118,1.2862471,1.5978107,1.6331551,2.0955122,1.1788337,1.2270552,1.6479256
1527,2.75258,-0.7592334,1.5446708,1.4002982,1.1640695,1.2215095,2.0524156,1.5534652,-0.30281824,1.2064278,1.2536013,-1.2855438,-0.5267113,1.1881573,1.226656,1.2180772,1.3048621,1.7423041,1.1625153,1.2111379,1.716548,1.3257021,1.2170767,1.2869158,1.5976715,1.632677,2.0963001,1.1791028,1.2268963,1.6481748
1528,2.753052,-0.75904334,1.5448524,1.399911,1.1641623,1.2214482,2.0520232,1.5532769,-0.30276915,1.2067468,1.2536451,-1.2857276,-0.52682555,1.1879001,1.226393,1.2175566,1.3052135,1.7424492,1.1624798,1.2117692,1.7166878,1.3257487,1.2171565,1.2863299,1.5979171,1.6328324,2.0958753,1.1788667,1.2270998,1.6480727
1529,2.7536838,-0.7587646,1.5446855,1.3999074,1.1641403,1.2207406,2.051849,1.5533013,-0.30250406,1.2074697,1.2537084,-1.2861913,-0.52654797,1.1879209,1.2262725,1.2171373,1.3058671,1.7429756,1.162943,1.2126772,1.7164421,1.3263575,1.2170956,1.2860581,1.5981107,1.6339229,2.095477,1.1789519,1.2275519,1.6477973
1530,2.7532272,-0.7588056,1.5449746,1.3997011,1.1641403,1.2212082,2.0516067,1.5531204,-0.302653,1.2069149,1.2536772,-1.2857693,-0.5269066,1.1875516,1.2262264,1.217153,1.3053336,1.7425059,1.1623447,1.212208,1.716739,1.3258873,1.2171879,1.2858086,1.5980142,1.6327938,2.0954611,1.1787119,1.2271794,1.6479074
1531,2.7523901,-0.75873137,1.5442245,1.3997723,1.1639097,1.2208081,2.0521379,1.5538919,-0.30256006,1.2070713,1.2533172,-1.2858248,-0.5264863,1.1878021,1.2267333,1.2177641,1.3048881,1.7423195,1.1627489,1.2118945,1.7165508,1.3264114,1.2169679,1.2862265,1.5977849,1.6335447,2.0954034,1.1789366,1.2271601,1.647827
1532,2.7527416,-0.75882936,1.5447317,1.3999162,1.1640214,1.2210902,2.0518322,1.5534745,-0.302626,1.2068359,1.2536354,-1.285739,-0.52672887,1.1876976,1.2265433,1.2175833,1.3049674,1.742404,1.1624606,1.2118198,1.7166317,1.3261068,1.2171407,1.2861093,1.5978428,1.6328732,2.0956562,1.1789298,1.22711,1.6479418
1533,2.7531104,-0.7592334,1.5450399,1.4001484,1.1642219,1.2217147,2.0520837,1.5531324,-0.3028781,1.2065264,1.2537868,-1.2856451,-0.52689093,1.1880747,1.2263659,1.2176888,1.3052133,1.7424676,1.1624119,1.2114561,1.7166924,1.3255004,1.217207,1.2865767,1.5978861,1.6324925,2.0962787,1.1789668,1.2270312,1.648198
1534,2.7524827,-0.7589191,1.5445052,1.3998401,1.1639992,1.2211795,2.0521283,1.5535576,-0.30269897,1.2067078,1.253381,-1.285604,-0.52671975,1.1877786,1.2265844,1.2177488,1.3048594,1.7422282,1.1624726,1.2116253,1.7165965,1.3259578,1.2170086,1.2863594,1.5977504,1.6329522,2.0956445,1.1788666,1.2269697,1.6479479
1535,2.7528272,-0.7587816,1.5447253,1.3997445,1.1640663,1.2211195,2.0517952,1.553408,-0.30264068,1.2068918,1.2535578,-1.2857653,-0.52677816,1.1876138,1.2264504,1.2174345,1.3050774,1.7423884,1.1624796,1.211976,1.7166512,1.3260474,1.2171221,1.2860103,1.5979102,1.6329718,2.095497,1.1788388,1.2271317,1.6478834
1536,2.7529962,-0.75823057,1.5446272,1.3991518,1.1640086,1.2204921,2.0511844,1.5533725,-0.3023705,1.2074206,1.253467,-1.2859747,-0.52668536,1.1870581,1.2262529,1.2167224,1.3052957,1.7424623,1.1624835,1.2129349,1.7166932,1.3265415,1.2171117,1.2850521,1.598091,1.6334924,2.094518,1.1784923,1.2273912,1.6475075
1537,2.7526166,-0.7589587,1.5445812,1.399875,1.1640481,1.2212565,2.0521438,1.553513,-0.30270702,1.206729,1.2534431,-1.2856491,-0.5267203,1.1878648,1.2265369,1.2177163,1.3049562,1.7422837,1.1624974,1.2116514,1.7166365,1.3259102,1.2170517,1.2863883,1.5978019,1.6329551,2.0957417,1.1788954,1.2270072,1.6479911
1538,2.752827,-0.758868,1.5441765,1.3999002,1.1639364,1.2207327,2.052339,1.5537424,-0.30256224,1.2072113,1.2533063,-1.2859069,-0.5264477,1.1880224,1.2266123,1.217697,1.3052899,1.7425715,1.1628894,1.2121053,1.716407,1.3263535,1.2168893,1.2864598,1.5978085,1.6338916,2.0954766,1.1789414,1.2272499,1.6478533
1539,2.7530556,-0.75901526,1.5448685,1.3999888,1.1641024,1.2213215,2.0520158,1.5532106,-0.302703,1.2066855,1.2536042,-1.2856364,-0.52688324,1.1877885,1.2263774,1.2175164,1.3051821,1.7424461,1.1623641,1.2118111,1.7166568,1.3257715,1.2171173,1.2863234,1.5978612,1.6327149,2.0957916,1.1788541,1.227019,1.6480311
1540,2.7523532,-0.7588792,1.5443472,1.399847,1.1639506,1.2210691,2.052216,1.5537347,-0.3026599,1.206803,1.2533314,-1.2856661,-0.5266067,1.1878431,1.2266897,1.2178448,1.3048099,1.7422227,1.1625946,1.2116231,1.7165697,1.3261119,1.2169807,1.2864108,1.5977271,1.6331744,2.0956142,1.1789227,1.2270106,1.6479256
1541,2.7521145,-0.7589827,1.544323,1.4000046,1.163917,1.2211534,2.0523536,1.5537127,-0.30270547,1.2065452,1.253288,-1.2854898,-0.5266325,1.1878933,1.2267488,1.2180439,1.3046172,1.7421031,1.1625032,1.2112833,1.7165121,1.3259745,1.2169347,1.2866635,1.5975927,1.6329222,2.0958009,1.1789825,1.2268428,1.6479623
1542,2.7526622,-0.7584945,1.5445043,1.3993464,1.1639197,1.2207062,2.0515485,1.5534568,-0.30248827,1.2070912,1.2533023,-1.2857032,-0.5267747,1.1872218,1.2263801,1.2171274,1.3050109,1.742277,1.1623229,1.2124231,1.7166786,1.3262883,1.2170079,1.2854782,1.5978963,1.6331428,2.0948,1.178536,1.2271224,1.6476693
1543,2.7536519,-0.7591995,1.545344,1.4001809,1.1642851,1.2216998,2.0518274,1.5528865,-0.30280748,1.2066916,1.2540216,-1.285778,-0.52696186,1.1880506,1.2261744,1.2173561,1.3055341,1.7427121,1.1623296,1.2118298,1.7168036,1.3255057,1.2173443,1.2863065,1.5980405,1.6324067,2.0962663,1.1789159,1.2271824,1.6482378
1544,2.7524593,-0.7588829,1.5444541,1.4000174,1.1639631,1.2210313,2.052141,1.5537599,-0.30262527,1.2068566,1.2535179,-1.285757,-0.5265498,1.187923,1.2267294,1.2178797,1.3048401,1.7423438,1.1626523,1.2116141,1.7165749,1.3262286,1.2170627,1.2864044,1.5977558,1.6331614,2.095776,1.1790493,1.2270966,1.6479635
1545,2.7532017,-0.7589006,1.544611,1.3999871,1.1641101,1.2210093,2.0520449,1.55355,-0.30260646,1.2072296,1.253697,-1.2860745,-0.526508,1.1881039,1.2264873,1.2175403,1.3054576,1.7427362,1.1628916,1.2121286,1.716548,1.3262503,1.217137,1.2863004,1.5979955,1.6336224,2.0957935,1.1790509,1.227404,1.6479658
1546,2.7528274,-0.759199,1.544763,1.400089,1.1641484,1.2215828,2.052299,1.5533364,-0.30283755,1.2065364,1.2535844,-1.2856065,-0.52679265,1.1880889,1.2264901,1.2178344,1.3050647,1.7423484,1.1624919,1.211399,1.7166321,1.3256128,1.217103,1.286705,1.5977985,1.6327333,2.0961468,1.178967,1.226967,1.6481533
1547,2.7527814,-0.7591121,1.5445459,1.4000474,1.1640859,1.2213385,2.0523863,1.5535659,-0.30275175,1.2067693,1.2534893,-1.2857163,-0.5266469,1.1881275,1.226567,1.2178624,1.3051093,1.7423978,1.1626638,1.2115855,1.7166065,1.3258811,1.2170378,1.2866614,1.5978148,1.6331547,2.0959775,1.1789913,1.227065,1.6480845
1548,2.7527263,-0.75886315,1.5444707,1.3998389,1.1640391,1.2210741,2.052137,1.5536796,-0.30263472,1.2070158,1.2534645,-1.2858566,-0.52658045,1.1879249,1.2265857,1.2176739,1.3050976,1.7424179,1.1627215,1.2118945,1.7166197,1.3261718,1.2170587,1.2863024,1.5978849,1.6333858,2.0956373,1.1789527,1.2271885,1.6479379
1549,2.752891,-0.75861615,1.5447781,1.3995993,1.1640917,1.2210035,2.0515215,1.5533944,-0.30258727,1.2070547,1.2536354,-1.285894,-0.526747,1.1874813,1.2263945,1.2172337,1.3051503,1.7424412,1.1625361,1.212205,1.716669,1.3261945,1.2171817,1.2857075,1.5980059,1.6330864,2.0953236,1.1788174,1.2272606,1.6477783
1550,2.7531106,-0.7589956,1.5448085,1.4001817,1.1641226,1.2212278,2.0520163,1.5535334,-0.30266452,1.2069895,1.2539064,-1.2860081,-0.52657765,1.188106,1.2266248,1.2177413,1.305223,1.7426853,1.1627766,1.2117741,1.7165816,1.3261577,1.217257,1.2864228,1.5979209,1.6331778,2.0960898,1.1791642,1.2273244,1.6481153
1551,2.753068,-0.75871706,1.5445722,1.3996769,1.1640489,1.2208891,2.0518801,1.5535296,-0.30254608,1.2072256,1.2535065,-1.2859468,-0.52662945,1.1877247,1.2264284,1.21732,1.3053331,1.7425585,1.162673,1.2123566,1.7166524,1.32628,1.2170848,1.2859349,1.5979981,1.6335036,2.09532,1.1787949,1.2273098,1.647844
1552,2.7531657,-0.75837827,1.5448264,1.3992634,1.1640586,1.2207001,2.0511477,1.5531638,-0.30245218,1.2072635,1.2535741,-1.2858847,-0.52681583,1.1871127,1.2261436,1.2167046,1.3053621,1.7424902,1.1623325,1.2128214,1.7167408,1.3262941,1.2171566,1.2851022,1.5980965,1.6331477,2.0947223,1.1784687,1.2273287,1.64761
1553,2.7529566,-0.75880295,1.544669,1.3997601,1.1640414,1.221039,2.0518937,1.5534618,-0.30259126,1.207021,1.253542,-1.2858143,-0.5267072,1.1877282,1.2264433,1.2174131,1.3051796,1.7424688,1.1625023,1.2121197,1.7166886,1.3261226,1.2171123,1.2860193,1.5979278,1.6331418,2.0954716,1.178808,1.2271848,1.6479326
1554,2.7525587,-0.7586829,1.5444958,1.3996083,1.1639746,1.2209532,2.0518436,1.5536059,-0.3025919,1.2069752,1.253386,-1.2857454,-0.5266908,1.1875541,1.2265404,1.217482,1.3049368,1.742281,1.1625025,1.2120168,1.7166511,1.3262051,1.2170427,1.2859342,1.5978614,1.6331552,2.0952775,1.1787779,1.2271149,1.6478144
1555,2.7533848,-0.7591545,1.5448667,1.4000974,1.164231,1.221463,2.0522003,1.5533128,-0.3027605,1.2069378,1.2537613,-1.285924,-0.5266914,1.1882461,1.2263684,1.2175921,1.3055123,1.7426854,1.1627159,1.2118682,1.7166668,1.3258021,1.2171904,1.2865444,1.5980078,1.633177,2.0961392,1.1790154,1.2272657,1.648157
1556,2.7526631,-0.7587356,1.5443313,1.3997334,1.1639632,1.2208384,2.0520585,1.5537673,-0.3025631,1.2071532,1.2533811,-1.2858841,-0.5265318,1.187794,1.2266172,1.2176034,1.305087,1.7424235,1.1627522,1.2120847,1.716584,1.3263664,1.2170029,1.2861255,1.597876,1.6335835,2.0953717,1.1788799,1.2272347,1.6478313
1557,2.7530842,-0.75868446,1.5448947,1.3995558,1.1641167,1.2211039,2.0514743,1.5531739,-0.30261734,1.2069824,1.2536446,-1.2858075,-0.5268466,1.1874728,1.2262466,1.2170885,1.3052535,1.7424555,1.1623625,1.2122766,1.7167288,1.3259923,1.2171936,1.2856458,1.5980154,1.6328825,2.0953114,1.1786604,1.2272121,1.6478342
1558,2.7527752,-0.7585657,1.5445083,1.3993927,1.1640248,1.2208738,2.0516987,1.5535595,-0.30254626,1.2071902,1.2533832,-1.2858738,-0.5266735,1.1874698,1.226418,1.2172226,1.3051429,1.7423573,1.1625715,1.2123703,1.7167022,1.3262829,1.2170659,1.2856629,1.597993,1.6334002,2.0950322,1.1786668,1.2272495,1.6477392
1559,2.7524967,-0.75906044,1.5445361,1.3999115,1.1640759,1.2214032,2.0522861,1.5535088,-0.30278638,1.2065877,1.2533935,-1.2855817,-0.5267262,1.1879674,1.2265562,1.217854,1.3048972,1.7422051,1.1625271,1.2114257,1.7166008,1.3257614,1.2170194,1.2865944,1.5977527,1.6329048,2.0958936,1.1789235,1.2269336,1.648025
